10000, 1
Picasso, Femme nue assise (1910).jpeg
7950, 67516.4921875, 175420.46875
7951, 72032.484375, 197006.6875
7952, 88889.953125, 202404.578125
7953, 60235.1171875, 131109.984375
7954, 63053.67578125, 182580.609375
7955, 61763.953125, 160739.34375
7956, 62751.078125, 181245.84375
7957, 73334.296875, 216206.890625
7958, 93517.515625, 199206.921875
7959, 66229.1875, 190142.375
7960, 56672.44140625, 166095.34375
7961, 63492.92578125, 139662.8125
7962, 71353.5078125, 197239.296875
7963, 67372.7734375, 192050.578125
7964, 70960.3671875, 207677.65625
7965, 60560.3671875, 129463.1015625
7966, 69314.0546875, 192238.15625
7967, 68605.8671875, 205800.96875
7968, 73710.1171875, 186034.109375
7969, 71413.9921875, 262514.71875
7970, 56463.8515625, 123495.5078125
7971, 65638.890625, 146536.703125
7972, 61138.7421875, 176459.78125
7973, 62888.84765625, 143280.265625
7974, 54784.90625, 206030.28125
7975, 68961.1640625, 134708.484375
7976, 72262.109375, 212510.125
7977, 60234.42578125, 165071.890625
7978, 79066.1484375, 204340.65625
7979, 75667.1640625, 191249.703125
7980, 71482.2734375, 232216.375
7981, 74766.9453125, 251178.546875
7982, 69462.6796875, 123362.6875
7983, 51327.73046875, 173459.53125
7984, 81231.734375, 284980.0
7985, 62113.6171875, 124259.9375
7986, 68143.234375, 237562.890625
7987, 95442.7578125, 162483.390625
7988, 73480.6796875, 200573.921875
7989, 60363.05859375, 201351.125
7990, 54219.515625, 147187.828125
7991, 71651.96875, 211793.109375
7992, 67527.40625, 167754.5625
7993, 81644.890625, 258506.5625
7994, 68675.765625, 177915.015625
7995, 61039.296875, 165598.078125
7996, 66418.4609375, 207894.921875
7997, 69550.0859375, 208005.59375
7998, 68377.4609375, 171901.75
7999, 61034.68359375, 128441.0703125
8000, 70801.046875, 186227.734375
8001, 78862.3125, 147120.96875
8002, 63960.5390625, 136153.828125
8003, 73754.4765625, 186127.390625
8004, 68610.4140625, 170565.109375
8005, 68659.3203125, 165664.65625
8006, 57993.94921875, 174698.46875
8007, 52653.17578125, 140058.421875
8008, 68996.9140625, 211988.203125
8009, 66194.65625, 233989.640625
8010, 64875.65625, 177381.546875
8011, 57642.4375, 142596.453125
8012, 69019.4921875, 215375.375
8013, 64816.09765625, 121729.9375
8014, 79258.1875, 166720.421875
8015, 68637.484375, 120279.9453125
8016, 67257.25, 175636.28125
8017, 61760.19140625, 182486.21875
8018, 57335.796875, 182024.03125
8019, 75894.4140625, 136458.21875
8020, 72822.2109375, 161623.1875
8021, 70521.625, 236435.21875
8022, 65551.8203125, 225941.5625
8023, 81518.5078125, 208202.75
8024, 55380.94140625, 162602.734375
8025, 68502.546875, 256237.9375
8026, 77568.359375, 203224.890625
8027, 78094.3359375, 192086.8125
8028, 69386.1171875, 268043.6875
8029, 72390.28125, 162983.328125
8030, 68723.140625, 156264.8125
8031, 83173.8984375, 141476.625
8032, 61689.7265625, 250050.6875
8033, 64981.68359375, 137748.171875
8034, 66523.78125, 208745.765625
8035, 65236.02734375, 282034.21875
8036, 66778.921875, 158031.765625
8037, 62857.1171875, 156752.90625
8038, 69088.84375, 203673.546875
8039, 64745.5859375, 177927.859375
8040, 66286.90625, 167216.734375
8041, 65066.578125, 183915.328125
8042, 67662.2890625, 207680.484375
8043, 69202.1015625, 189795.40625
8044, 67568.9453125, 161139.375
8045, 64054.8671875, 166628.09375
8046, 83251.0546875, 170756.21875
8047, 64006.65234375, 175353.1875
8048, 64570.09375, 177264.640625
8049, 60897.9765625, 216951.75
8050, 68068.53125, 164904.375
8051, 62233.55859375, 223876.625
8052, 60191.53125, 219877.046875
8053, 55089.26171875, 128229.09375
8054, 80811.8203125, 193969.890625
8055, 81841.078125, 170002.015625
8056, 71422.53125, 175138.046875
8057, 77694.265625, 219236.59375
8058, 67407.375, 208695.703125
8059, 61542.40234375, 162471.8125
8060, 69309.796875, 162794.296875
8061, 65045.8828125, 211836.625
8062, 58826.99609375, 167108.53125
8063, 67345.6171875, 220306.96875
8064, 67058.6328125, 186925.46875
8065, 79462.125, 182235.4375
8066, 60069.8203125, 176922.546875
8067, 78054.3359375, 229015.375
8068, 73842.875, 146014.171875
8069, 63755.5703125, 181712.8125
8070, 86036.3046875, 245668.8125
8071, 59686.65234375, 125734.0703125
8072, 74263.8046875, 271850.40625
8073, 60205.18359375, 235404.1875
8074, 70956.578125, 185285.140625
8075, 81424.5859375, 206117.25
8076, 58641.1484375, 156084.09375
8077, 66705.7578125, 223017.09375
8078, 54060.0234375, 164806.921875
8079, 68570.65625, 240347.796875
8080, 77735.140625, 178483.796875
8081, 65703.5625, 191698.84375
8082, 52052.1171875, 132564.640625
8083, 61078.7734375, 159883.375
8084, 60849.8984375, 158180.203125
8085, 63220.02734375, 170858.328125
8086, 63446.015625, 159817.5625
8087, 64082.7734375, 215715.265625
8088, 72552.8515625, 207652.765625
8089, 77900.15625, 237890.765625
8090, 79948.1328125, 228929.875
8091, 84410.1328125, 252694.171875
8092, 58309.265625, 167368.53125
8093, 62174.51171875, 232685.09375
8094, 62238.63671875, 197844.8125
8095, 73264.2578125, 180227.015625
8096, 63023.68359375, 156471.6875
8097, 74938.4375, 207798.40625
8098, 68679.03125, 147045.765625
8099, 66032.0, 161375.0
8100, 81051.6015625, 251279.90625
8101, 87607.7265625, 288173.28125
8102, 65181.21875, 134897.96875
8103, 73948.0625, 241932.984375
8104, 57910.46484375, 183239.671875
8105, 60440.4375, 179780.109375
8106, 77658.671875, 160523.71875
8107, 61069.88671875, 145676.78125
8108, 69411.5, 199723.140625
8109, 63835.3203125, 192302.921875
8110, 71699.0625, 194568.4375
8111, 65787.453125, 112368.4375
8112, 87276.1015625, 226045.96875
8113, 54302.8671875, 264805.59375
8114, 80421.3515625, 256590.4375
8115, 79217.03125, 230183.53125
8116, 49941.44140625, 141290.0
8117, 76752.9921875, 189937.359375
8118, 75247.84375, 209356.28125
8119, 66717.59375, 144742.984375
8120, 68193.8203125, 187232.171875
8121, 58510.2265625, 162184.125
8122, 61569.5859375, 192287.203125
8123, 70567.546875, 297935.625
8124, 54543.2265625, 157875.203125
8125, 72951.03125, 171886.09375
8126, 69952.1328125, 161787.515625
8127, 63839.38671875, 175541.375
8128, 83231.421875, 158241.921875
8129, 60733.19921875, 171577.875
8130, 74338.84375, 192928.34375
8131, 51321.453125, 125919.078125
8132, 74378.34375, 213594.703125
8133, 56117.46484375, 133017.671875
8134, 66798.21875, 161045.4375
8135, 84692.828125, 193852.140625
8136, 79365.5625, 205042.984375
8137, 65747.7109375, 223382.90625
8138, 66387.3125, 140436.0625
8139, 75328.21875, 260982.125
8140, 71448.3046875, 178498.46875
8141, 86546.171875, 197822.453125
8142, 80831.1015625, 219149.015625
8143, 58697.78125, 129211.53125
8144, 73272.828125, 206133.984375
8145, 74675.2421875, 209813.546875
8146, 73004.3046875, 252558.046875
8147, 71095.6484375, 256931.6875
8148, 58199.96484375, 148450.65625
8149, 75540.5078125, 213295.65625
8150, 64908.0, 116453.7890625
8151, 63041.390625, 182763.03125
8152, 68484.484375, 197561.078125
8153, 100751.921875, 212617.78125
8154, 79888.359375, 180230.8125
8155, 73419.6796875, 128208.234375
8156, 66833.90625, 164180.046875
8157, 76411.5234375, 206328.625
8158, 69918.2265625, 182685.546875
8159, 63530.16796875, 188820.0625
8160, 57048.421875, 149582.296875
8161, 62143.95703125, 181070.046875
8162, 53406.88671875, 151907.46875
8163, 68639.5625, 155202.53125
8164, 78399.2734375, 260140.875
8165, 66678.8046875, 142058.375
8166, 59545.12109375, 160699.296875
8167, 83349.78125, 251195.40625
8168, 79211.4375, 207441.28125
8169, 64575.63671875, 206788.09375
8170, 68722.015625, 196495.15625
8171, 47336.9375, 122214.125
8172, 87599.515625, 266931.625
8173, 66403.40625, 124744.4140625
8174, 55294.35546875, 159245.34375
8175, 82652.1875, 167078.75
8176, 57071.33203125, 172041.71875
8177, 66564.9609375, 297530.78125
8178, 59261.27734375, 120105.578125
8179, 55856.34765625, 153534.03125
8180, 73587.890625, 99553.84375
8181, 58589.234375, 142624.90625
8182, 66590.4609375, 194027.15625
8183, 58145.94140625, 177895.421875
8184, 84179.3984375, 251553.828125
8185, 60129.24609375, 130535.6015625
8186, 70539.40625, 156874.828125
8187, 58710.265625, 209702.921875
8188, 70421.8828125, 148104.265625
8189, 69255.5234375, 170586.734375
8190, 72006.3046875, 159198.046875
8191, 56162.28515625, 168975.359375
8192, 58309.91015625, 173731.53125
8193, 55895.51171875, 157705.921875
8194, 61451.03125, 147927.984375
8195, 109392.734375, 312285.3125
8196, 74725.7421875, 156988.078125
8197, 64670.62109375, 143467.484375
8198, 78188.6484375, 226491.125
8199, 68840.546875, 206177.875
8200, 70908.6171875, 191189.03125
8201, 72874.8671875, 339816.375
8202, 58716.33984375, 174198.0625
8203, 71190.1796875, 219671.96875
8204, 65464.58203125, 163759.828125
8205, 72075.15625, 202638.4375
8206, 98617.7265625, 385691.5625
8207, 70514.671875, 160405.296875
8208, 73783.5703125, 180496.734375
8209, 67785.1796875, 161640.09375
8210, 66914.4921875, 163443.046875
8211, 82752.65625, 257555.484375
8212, 83715.625, 319909.625
8213, 54874.375, 124820.28125
8214, 81156.328125, 177606.71875
8215, 58677.10546875, 219813.34375
8216, 68258.640625, 206328.671875
8217, 59536.2734375, 164972.484375
8218, 57261.25, 144745.703125
8219, 66062.6875, 264703.84375
8220, 79974.3984375, 185407.671875
8221, 59451.11328125, 115239.515625
8222, 63334.37890625, 192478.9375
8223, 56215.11328125, 138476.5625
8224, 69601.1640625, 156441.609375
8225, 60036.13671875, 145758.921875
8226, 71274.9609375, 212901.875
8227, 67863.015625, 103581.2265625
8228, 75685.890625, 180290.390625
8229, 76665.265625, 204691.5
8230, 87514.484375, 230568.265625
8231, 81999.03125, 241783.46875
8232, 74861.234375, 284068.40625
8233, 66463.4296875, 183470.609375
8234, 69647.4921875, 168926.484375
8235, 86801.0078125, 346740.59375
8236, 68470.421875, 157692.234375
8237, 76530.8359375, 189113.75
8238, 58099.98046875, 132760.859375
8239, 75950.515625, 233232.171875
8240, 55047.25, 117959.0703125
8241, 71391.2578125, 162866.015625
8242, 59759.953125, 163813.515625
8243, 57737.08984375, 191487.03125
8244, 59704.10546875, 156112.546875
8245, 66998.0546875, 166829.921875
8246, 63292.4140625, 209463.171875
8247, 70087.578125, 258221.796875
8248, 69335.140625, 197660.84375
8249, 63900.0390625, 180438.3125
8250, 60049.25390625, 114343.9921875
8251, 75321.7734375, 280670.5
8252, 78106.96875, 210955.140625
8253, 77349.484375, 166085.390625
8254, 67970.546875, 208616.359375
8255, 63784.08203125, 144608.90625
8256, 69427.109375, 170699.484375
8257, 75234.6171875, 221759.46875
8258, 65177.49609375, 192870.8125
8259, 58153.796875, 113188.2890625
8260, 85201.8359375, 335997.40625
8261, 59009.01953125, 138424.484375
8262, 65798.609375, 169346.34375
8263, 51985.84765625, 135492.375
8264, 71401.484375, 213275.265625
8265, 63908.56640625, 136333.234375
8266, 56241.63671875, 128714.8984375
8267, 71661.5546875, 191924.953125
8268, 64542.9375, 179385.65625
8269, 101222.6953125, 226100.828125
8270, 57234.21484375, 209858.421875
8271, 63789.5703125, 179849.0625
8272, 63357.421875, 191090.34375
8273, 75302.3359375, 192513.78125
8274, 65278.05078125, 224108.21875
8275, 68944.7578125, 205237.203125
8276, 60154.015625, 236398.765625
8277, 80236.0390625, 371211.34375
8278, 60135.1953125, 128101.5859375
8279, 71905.8515625, 227434.6875
8280, 71694.7734375, 156940.015625
8281, 88951.8125, 180073.140625
8282, 64497.5, 176009.828125
8283, 63740.22265625, 221046.25
8284, 68349.0234375, 181014.84375
8285, 98752.1640625, 221334.265625
8286, 73833.9453125, 204095.078125
8287, 55448.05078125, 276017.0625
8288, 57347.59765625, 192820.59375
8289, 54412.14453125, 148109.046875
8290, 73544.140625, 181508.75
8291, 67969.5, 182157.40625
8292, 72398.296875, 204430.390625
8293, 71439.703125, 176050.328125
8294, 67295.6171875, 160409.484375
8295, 72472.28125, 232329.15625
8296, 73656.6171875, 143566.71875
8297, 69152.2734375, 198446.6875
8298, 66563.2109375, 166614.359375
8299, 66947.921875, 126322.0546875
8300, 72263.671875, 204828.328125
8301, 81491.6640625, 271010.25
8302, 56451.41015625, 166855.890625
8303, 73188.2265625, 148542.765625
8304, 71155.640625, 194879.125
8305, 73821.5234375, 257396.359375
8306, 59899.890625, 195268.625
8307, 67646.203125, 166874.046875
8308, 63345.50390625, 172093.53125
8309, 50938.57421875, 143471.609375
8310, 59187.3359375, 140378.953125
8311, 77306.9609375, 235507.96875
8312, 73910.90625, 242823.9375
8313, 59680.6328125, 151628.15625
8314, 57918.49609375, 245067.671875
8315, 56298.91015625, 176885.96875
8316, 79690.8046875, 243424.203125
8317, 62825.44140625, 198494.265625
8318, 61766.53515625, 230533.984375
8319, 72819.3046875, 236683.21875
8320, 68892.78125, 198503.375
8321, 67738.5234375, 145774.75
8322, 63983.4765625, 107547.4140625
8323, 71386.5390625, 123234.2734375
8324, 77291.859375, 222223.046875
8325, 70363.953125, 202755.359375
8326, 64103.140625, 193383.140625
8327, 73986.0, 299789.71875
8328, 63231.0, 184962.4375
8329, 55776.26953125, 134610.359375
8330, 86436.375, 229244.734375
8331, 72796.9453125, 238478.84375
8332, 57707.8515625, 132754.953125
8333, 72014.5703125, 134752.015625
8334, 72607.5625, 198712.65625
8335, 60216.15234375, 206990.90625
8336, 77657.9296875, 219079.734375
8337, 67318.015625, 128965.8984375
8338, 68317.265625, 254771.28125
8339, 58625.31640625, 208669.25
8340, 63205.67578125, 231913.609375
8341, 67670.9609375, 205314.734375
8342, 73507.84375, 236777.40625
8343, 82809.6953125, 273469.03125
8344, 73120.125, 147288.1875
8345, 85116.53125, 287866.1875
8346, 68599.1640625, 190065.390625
8347, 67348.8203125, 268344.875
8348, 66705.1875, 163562.25
8349, 62262.90234375, 125606.4921875
8350, 91897.8828125, 128102.1953125
8351, 58817.9140625, 126186.3203125
8352, 75784.8515625, 259028.203125
8353, 58974.67578125, 136005.671875
8354, 65939.34375, 101525.3046875
8355, 81747.3671875, 274970.59375
8356, 61502.03125, 225893.5
8357, 63347.59765625, 178149.96875
8358, 55391.65234375, 178400.34375
8359, 78824.78125, 312886.0625
8360, 63289.25390625, 170911.4375
8361, 54619.140625, 125156.25
8362, 64742.84375, 148408.671875
8363, 86840.125, 154262.234375
8364, 71436.5, 180012.484375
8365, 68375.9609375, 196885.53125
8366, 65267.37890625, 176621.703125
8367, 61483.90625, 146921.03125
8368, 67714.8046875, 196244.765625
8369, 70377.921875, 182934.65625
8370, 64660.75, 262366.0625
8371, 57665.4140625, 189362.359375
8372, 82341.6953125, 295240.5625
8373, 90656.515625, 208725.453125
8374, 62828.1015625, 155237.453125
8375, 74798.5859375, 168538.578125
8376, 64782.8828125, 197824.1875
8377, 58263.17578125, 146799.734375
8378, 82846.9375, 212198.96875
8379, 71181.71875, 198844.984375
8380, 58564.390625, 141478.859375
8381, 62750.5546875, 102392.4140625
8382, 47213.62890625, 95726.140625
8383, 79481.78125, 262648.40625
8384, 72305.2890625, 192910.71875
8385, 65512.84375, 210421.515625
8386, 48967.23046875, 117090.390625
8387, 67543.765625, 168161.8125
8388, 59516.12890625, 180354.421875
8389, 57137.890625, 139461.515625
8390, 57531.5078125, 157310.921875
8391, 66086.8515625, 217299.21875
8392, 83756.5390625, 232400.984375
8393, 69374.890625, 152979.390625
8394, 65953.9765625, 216793.34375
8395, 67844.3828125, 191629.734375
8396, 68553.53125, 154355.046875
8397, 70757.9375, 321370.25
8398, 67944.09375, 238251.703125
8399, 75230.59375, 210387.921875
8400, 62020.0078125, 192052.546875
8401, 66627.2421875, 170009.234375
8402, 54725.0234375, 128479.6328125
8403, 69512.65625, 150862.734375
8404, 56989.71484375, 194468.359375
8405, 78526.40625, 173333.03125
8406, 66726.5078125, 211026.90625
8407, 64984.78515625, 188743.125
8408, 62569.31640625, 181237.890625
8409, 58085.1171875, 155969.625
8410, 74418.25, 193891.328125
8411, 54183.609375, 117600.9140625
8412, 105029.78125, 229315.515625
8413, 61642.65234375, 149099.703125
8414, 61325.35546875, 111834.359375
8415, 57491.5703125, 169203.953125
8416, 48936.2578125, 143789.984375
8417, 61622.1875, 229700.953125
8418, 58919.46875, 180420.59375
8419, 53372.4921875, 160310.984375
8420, 56793.80078125, 139362.6875
8421, 61973.234375, 116676.2109375
8422, 73335.515625, 212344.734375
8423, 72376.953125, 131923.671875
8424, 72398.65625, 129135.65625
8425, 76849.2578125, 235006.375
8426, 66757.1875, 175363.609375
8427, 78006.5, 245920.921875
8428, 64408.74609375, 262473.65625
8429, 59380.5390625, 183965.3125
8430, 54193.32421875, 152133.53125
8431, 60471.5234375, 150813.859375
8432, 64450.45703125, 238231.609375
8433, 61448.38671875, 163152.640625
8434, 78386.125, 195098.03125
8435, 89503.421875, 214533.859375
8436, 70141.828125, 157487.09375
8437, 69057.59375, 202765.84375
8438, 67636.9453125, 183893.984375
8439, 69245.5234375, 129855.5625
8440, 65207.75390625, 203278.109375
8441, 59702.3203125, 166961.046875
8442, 70811.8828125, 178596.109375
8443, 55465.9375, 162049.65625
8444, 63486.80078125, 175854.84375
8445, 55277.80859375, 121187.7109375
8446, 71782.0390625, 182328.125
8447, 66541.59375, 273898.28125
8448, 112212.828125, 246574.671875
8449, 63460.6484375, 236998.609375
8450, 67523.9296875, 156189.46875
8451, 67364.8828125, 302362.15625
8452, 87271.8828125, 275372.46875
8453, 66018.28125, 245095.796875
8454, 74168.9296875, 298659.03125
8455, 74735.40625, 233026.796875
8456, 62519.578125, 204027.9375
8457, 56072.7265625, 133710.234375
8458, 63497.22265625, 144618.140625
8459, 52926.82421875, 114691.4921875
8460, 66177.3671875, 153267.28125
8461, 75621.5, 218969.21875
8462, 69807.3984375, 223466.4375
8463, 66420.4921875, 155864.34375
8464, 57686.625, 116794.4921875
8465, 82322.4375, 251545.40625
8466, 79502.6953125, 306313.0625
8467, 74147.1796875, 237759.65625
8468, 85826.5078125, 289559.625
8469, 60886.140625, 187188.84375
8470, 73465.859375, 166775.28125
8471, 78642.8515625, 363834.1875
8472, 74248.78125, 255620.4375
8473, 62365.25390625, 220243.171875
8474, 62868.71484375, 217515.640625
8475, 64455.984375, 129306.8203125
8476, 58058.94140625, 152999.015625
8477, 65164.09765625, 151950.234375
8478, 65998.140625, 129228.828125
8479, 72006.7890625, 214215.75
8480, 74007.5859375, 170432.921875
8481, 74618.859375, 150377.8125
8482, 61595.25, 165256.484375
8483, 60650.578125, 131954.015625
8484, 72901.515625, 203925.984375
8485, 55272.203125, 148920.625
8486, 75302.453125, 240781.40625
8487, 59710.12890625, 204840.28125
8488, 67167.796875, 143563.296875
8489, 70014.859375, 239872.125
8490, 56747.55859375, 139866.75
8491, 64510.3046875, 200304.75
8492, 68674.734375, 143837.671875
8493, 61341.12890625, 168672.984375
8494, 51882.234375, 146262.328125
8495, 67852.2578125, 180897.859375
8496, 64929.86328125, 154042.609375
8497, 67239.9375, 226826.28125
8498, 56491.07421875, 182411.234375
8499, 69384.984375, 132521.015625
8500, 59098.26953125, 163149.34375
8501, 85694.0390625, 182015.53125
8502, 59569.5078125, 199903.875
8503, 69077.9453125, 209465.4375
8504, 76698.09375, 179446.5625
8505, 69661.296875, 207107.40625
8506, 63922.4375, 196396.390625
8507, 77521.3359375, 195261.1875
8508, 54416.57421875, 162350.109375
8509, 57052.4453125, 191508.625
8510, 61756.23046875, 159177.921875
8511, 95027.5390625, 276896.96875
8512, 68316.3203125, 228493.125
8513, 57915.20703125, 159925.609375
8514, 67463.2890625, 121120.8125
8515, 69260.234375, 215549.78125
8516, 65666.9609375, 170371.3125
8517, 61229.3828125, 181619.3125
8518, 65567.5234375, 310928.90625
8519, 69073.03125, 205782.609375
8520, 57565.2421875, 144152.890625
8521, 53084.7265625, 138226.40625
8522, 88622.6015625, 214767.078125
8523, 69063.7421875, 167039.859375
8524, 61856.5, 135414.03125
8525, 64168.6796875, 137413.453125
8526, 62216.08984375, 185615.390625
8527, 72725.5234375, 193454.703125
8528, 77413.953125, 200085.6875
8529, 60513.55859375, 173406.546875
8530, 80755.6328125, 348479.90625
8531, 80729.359375, 144637.015625
8532, 62564.05078125, 112686.2734375
8533, 66925.1328125, 162987.140625
8534, 87489.8984375, 165021.4375
8535, 58868.35546875, 172917.15625
8536, 63427.0390625, 197288.375
8537, 70613.65625, 303171.5
8538, 64858.98828125, 140539.671875
8539, 61940.10546875, 195555.15625
8540, 59514.2578125, 139481.359375
8541, 71838.5234375, 224846.546875
8542, 61794.62109375, 152808.0625
8543, 54791.390625, 104356.453125
8544, 72999.5859375, 250388.90625
8545, 68571.8515625, 176294.15625
8546, 78250.921875, 255429.40625
8547, 69023.3515625, 192569.875
8548, 65101.14453125, 190784.53125
8549, 66822.2421875, 144228.90625
8550, 70089.2578125, 156041.65625
8551, 64149.20703125, 164977.59375
8552, 56657.2421875, 120128.6796875
8553, 57726.05078125, 151223.421875
8554, 68551.765625, 155011.421875
8555, 78712.3671875, 182819.296875
8556, 79101.7109375, 225819.640625
8557, 80120.5, 215045.640625
8558, 59989.49609375, 171091.171875
8559, 56665.8671875, 149112.171875
8560, 67797.875, 175031.140625
8561, 65541.7109375, 146892.765625
8562, 64220.90234375, 184769.796875
8563, 55192.87890625, 115155.0390625
8564, 62078.93359375, 162914.4375
8565, 66046.8984375, 135943.5625
8566, 60047.71875, 140604.921875
8567, 61617.51171875, 191053.28125
8568, 56506.15625, 122980.59375
8569, 63747.62890625, 190095.859375
8570, 68494.2109375, 187889.328125
8571, 68419.6640625, 197947.125
8572, 69314.9921875, 179165.890625
8573, 85259.6015625, 261800.390625
8574, 59541.4609375, 131240.359375
8575, 88823.4453125, 179747.921875
8576, 61509.671875, 182963.109375
8577, 63875.00390625, 195624.28125
8578, 76424.9765625, 132531.578125
8579, 62366.31640625, 154088.375
8580, 73114.0, 149524.875
8581, 76531.125, 141389.703125
8582, 57039.859375, 165462.53125
8583, 51756.70703125, 128602.03125
8584, 62856.7421875, 192174.03125
8585, 58852.49609375, 200124.171875
8586, 52060.47265625, 137919.78125
8587, 69956.6875, 153496.9375
8588, 59726.30859375, 153189.90625
8589, 87381.2734375, 242263.796875
8590, 68910.2734375, 304413.4375
8591, 78563.0859375, 246467.359375
8592, 54080.66796875, 211959.21875
8593, 61815.94140625, 168578.453125
8594, 62637.41796875, 130863.6328125
8595, 86680.3046875, 251924.640625
8596, 66320.375, 143935.390625
8597, 60232.984375, 130719.234375
8598, 61823.23046875, 165957.046875
8599, 64944.94921875, 147108.296875
8600, 59844.5703125, 245268.390625
8601, 58385.69140625, 160843.1875
8602, 54585.625, 178568.203125
8603, 65149.35546875, 143441.453125
8604, 65389.12109375, 200975.234375
8605, 69730.9609375, 169185.921875
8606, 67977.1875, 140222.890625
8607, 72976.3671875, 150990.4375
8608, 65027.3671875, 136027.796875
8609, 59401.28125, 159502.484375
8610, 65960.6953125, 241265.109375
8611, 69669.5, 270420.21875
8612, 81050.28125, 183445.6875
8613, 96520.5, 199220.5625
8614, 59058.6015625, 176321.796875
8615, 69177.375, 222174.71875
8616, 70417.25, 237401.171875
8617, 54094.0390625, 161047.0625
8618, 59152.1953125, 162081.5625
8619, 57100.09375, 164385.78125
8620, 60291.8984375, 148377.328125
8621, 67115.625, 250724.890625
8622, 69523.796875, 166098.625
8623, 67726.3671875, 208008.9375
8624, 56363.2109375, 154313.921875
8625, 90782.5234375, 195845.421875
8626, 58417.66796875, 129493.7265625
8627, 66827.203125, 210135.359375
8628, 69260.046875, 253525.640625
8629, 77943.1015625, 242443.203125
8630, 54478.96484375, 198258.65625
8631, 64216.35546875, 174947.078125
8632, 63107.49609375, 169042.03125
8633, 72226.3828125, 194700.78125
8634, 63844.41015625, 193161.0
8635, 72559.6484375, 184047.5625
8636, 70955.15625, 155150.890625
8637, 57915.62109375, 157353.71875
8638, 62762.859375, 167627.3125
8639, 73496.421875, 219429.390625
8640, 61354.66796875, 124326.2421875
8641, 75089.625, 248297.03125
8642, 68318.953125, 219653.65625
8643, 65789.65625, 157349.65625
8644, 69136.53125, 329362.09375
8645, 72538.8984375, 127708.96875
8646, 71215.5078125, 184569.953125
8647, 58019.21484375, 106830.765625
8648, 61449.55859375, 284648.21875
8649, 67834.6953125, 130207.6328125
8650, 66264.3125, 205591.484375
8651, 64770.625, 140675.46875
8652, 69513.3046875, 239246.65625
8653, 64918.234375, 130479.6953125
8654, 64179.6171875, 151489.421875
8655, 77695.15625, 150733.171875
8656, 66493.46875, 116858.0546875
8657, 63748.0625, 180412.0
8658, 59881.109375, 181136.234375
8659, 60104.2421875, 201029.734375
8660, 63105.45703125, 223208.640625
8661, 58234.44921875, 162634.6875
8662, 63144.44921875, 177560.453125
8663, 66642.28125, 197561.328125
8664, 75179.8515625, 214783.78125
8665, 80620.46875, 165751.703125
8666, 66245.1796875, 174294.875
8667, 68580.171875, 162449.375
8668, 64567.45703125, 190180.1875
8669, 66070.671875, 288350.625
8670, 60287.9296875, 200036.09375
8671, 69897.203125, 342259.15625
8672, 81216.25, 159991.65625
8673, 53917.578125, 155498.09375
8674, 71448.765625, 255816.90625
8675, 82137.6328125, 160417.125
8676, 63865.640625, 124609.109375
8677, 59169.76171875, 155020.765625
8678, 58506.515625, 164104.296875
8679, 67189.6640625, 145233.125
8680, 65781.84375, 106272.71875
8681, 60216.58203125, 168586.5
8682, 63926.85546875, 163023.375
8683, 58408.4140625, 153136.78125
8684, 64114.38671875, 156216.359375
8685, 67595.2890625, 207169.984375
8686, 75823.390625, 326690.8125
8687, 72182.515625, 158542.6875
8688, 58089.31640625, 173294.953125
8689, 66829.7109375, 176618.59375
8690, 70269.453125, 265449.78125
8691, 66724.3046875, 286293.28125
8692, 69337.078125, 180320.34375
8693, 95999.640625, 228315.40625
8694, 60650.55859375, 157873.109375
8695, 90306.28125, 192660.328125
8696, 71238.6796875, 257469.421875
8697, 52945.7578125, 136243.8125
8698, 46213.41015625, 108606.2890625
8699, 61106.90625, 184333.78125
8700, 77321.1640625, 344232.28125
8701, 58032.8125, 193828.421875
8702, 64609.51171875, 157346.75
8703, 71895.3359375, 120434.1328125
8704, 58376.4296875, 155935.734375
8705, 59495.9375, 135334.859375
8706, 82995.1484375, 302253.8125
8707, 71582.5546875, 172232.984375
8708, 63199.14453125, 132715.484375
8709, 63980.5390625, 136754.984375
8710, 58216.09765625, 93324.6171875
8711, 52892.09765625, 161630.03125
8712, 54687.64453125, 204968.640625
8713, 65968.8359375, 160978.671875
8714, 56237.6171875, 141746.46875
8715, 111566.796875, 250701.765625
8716, 77200.7421875, 167709.90625
8717, 59506.9609375, 122158.109375
8718, 70180.7265625, 175492.5
8719, 70639.8984375, 204113.125
8720, 59255.34375, 172965.890625
8721, 66815.015625, 143086.296875
8722, 57537.734375, 135959.53125
8723, 64075.046875, 193301.75
8724, 58625.05078125, 158534.3125
8725, 70942.7890625, 211584.765625
8726, 66573.0625, 132173.53125
8727, 71438.0390625, 222789.4375
8728, 64654.3125, 169311.90625
8729, 67251.3046875, 213353.890625
8730, 69903.1015625, 195924.203125
8731, 70794.859375, 154454.0625
8732, 64227.83203125, 160094.234375
8733, 61735.546875, 140393.203125
8734, 71240.8515625, 139053.296875
8735, 55871.796875, 133089.40625
8736, 58788.23828125, 232669.15625
8737, 67798.28125, 151068.640625
8738, 59830.921875, 180171.0
8739, 59621.65234375, 164643.421875
8740, 87238.796875, 352904.8125
8741, 62301.36328125, 152095.671875
8742, 57773.01171875, 134571.84375
8743, 58416.96875, 162172.53125
8744, 81935.25, 199248.21875
8745, 67772.265625, 213307.46875
8746, 77431.546875, 233203.984375
8747, 75343.65625, 288680.9375
