10000, 1
Roy Lichtenstein, Bicentennial Print (1975).jpg
7745, 425553.0, 1345904.75
7746, 455100.59375, 1303420.625
7747, 410763.75, 1353720.125
7748, 463380.71875, 1469408.75
7749, 416800.4375, 1284350.875
7750, 437617.84375, 1451544.625
7751, 405305.53125, 1478068.375
7752, 425677.5625, 1368026.75
7753, 428259.375, 1427311.375
7754, 440995.25, 1360939.625
7755, 416474.34375, 1327469.875
7756, 402024.71875, 1364355.5
7757, 413634.4375, 1361528.375
7758, 430081.90625, 1431495.625
7759, 412107.28125, 1451332.25
7760, 426047.0, 1304199.25
7761, 434243.15625, 1306652.125
7762, 420561.0, 1264897.0
7763, 489786.5, 1387461.125
7764, 435860.03125, 1405428.75
7765, 407043.875, 1370299.75
7766, 387761.96875, 1265488.5
7767, 385321.71875, 1326951.75
7768, 497479.71875, 1348641.375
7769, 442886.96875, 1313504.375
7770, 483483.15625, 1404832.5
7771, 393777.4375, 1259342.25
7772, 392690.71875, 1434410.25
7773, 388456.5625, 1347732.5
7774, 426261.09375, 1451136.625
7775, 427379.125, 1265524.0
7776, 466183.625, 1348394.75
7777, 467899.46875, 1328448.625
7778, 414908.25, 1333291.75
7779, 435366.625, 1334728.875
7780, 409115.46875, 1349041.125
7781, 461578.46875, 1320265.25
7782, 428047.5625, 1388160.875
7783, 421656.125, 1375570.125
7784, 405263.03125, 1298551.0
7785, 425157.875, 1291693.125
7786, 441372.875, 1416732.0
7787, 413041.28125, 1376289.625
7788, 419245.34375, 1347100.75
7789, 416570.75, 1414396.25
7790, 415696.78125, 1347278.625
7791, 443246.53125, 1283350.5
7792, 387186.78125, 1311124.25
7793, 462720.59375, 1363316.875
7794, 426561.09375, 1387895.0
7795, 405443.53125, 1390026.375
7796, 387773.46875, 1325413.375
7797, 429627.3125, 1391231.875
7798, 468154.84375, 1306373.0
7799, 436001.65625, 1537822.875
7800, 412600.28125, 1327973.625
7801, 399782.03125, 1371125.375
7802, 431670.28125, 1330263.875
7803, 415849.09375, 1311351.0
7804, 436797.1875, 1356502.5
7805, 409606.21875, 1319406.125
7806, 412209.40625, 1291768.0
7807, 432410.59375, 1433377.625
7808, 439339.6875, 1389307.875
7809, 464091.28125, 1240422.5
7810, 459210.375, 1302760.875
7811, 419037.34375, 1302141.625
7812, 441533.8125, 1288005.125
7813, 404668.15625, 1497890.25
7814, 426922.5625, 1277121.5
7815, 405383.84375, 1338102.5
7816, 424272.71875, 1314087.125
7817, 422870.4375, 1374815.125
7818, 465879.15625, 1307343.875
7819, 408176.71875, 1304142.25
7820, 407248.59375, 1339055.5
7821, 400222.96875, 1336799.75
7822, 442325.59375, 1293301.75
7823, 420433.375, 1338980.125
7824, 417699.15625, 1311186.125
7825, 403101.78125, 1377715.25
7826, 429106.28125, 1369265.75
7827, 375278.46875, 1310826.5
7828, 440597.1875, 1333838.25
7829, 477319.21875, 1454087.875
7830, 453690.625, 1427401.0
7831, 407543.53125, 1357374.25
7832, 409844.25, 1386789.5
7833, 425245.1875, 1436067.75
7834, 450780.25, 1321522.125
7835, 452844.28125, 1308656.125
7836, 410661.4375, 1444087.375
7837, 395193.90625, 1299154.125
7838, 428227.6875, 1292637.0
7839, 469817.03125, 1317895.375
7840, 422257.03125, 1368063.625
7841, 374624.25, 1385093.0
7842, 400183.75, 1366859.625
7843, 459471.53125, 1289024.5
7844, 456522.1875, 1331624.375
7845, 448281.96875, 1372276.5
7846, 436794.8125, 1317273.0
7847, 439367.625, 1410056.25
7848, 414710.96875, 1406576.125
7849, 406493.1875, 1330505.0
7850, 415997.5, 1364432.875
7851, 455485.71875, 1318575.625
7852, 437974.125, 1362710.375
7853, 434185.6875, 1336906.375
7854, 386562.90625, 1270097.875
7855, 451243.6875, 1254737.875
7856, 422760.125, 1432584.625
7857, 405113.5625, 1416685.875
7858, 422518.5, 1331253.5
7859, 459482.71875, 1470315.75
7860, 424451.0, 1404304.5
7861, 467436.875, 1321516.0
7862, 387610.625, 1370665.75
7863, 422890.09375, 1349026.0
7864, 427498.28125, 1383367.875
7865, 415105.53125, 1271202.25
7866, 404103.21875, 1374200.375
7867, 404909.84375, 1381623.5
7868, 448641.5625, 1511427.875
7869, 457603.78125, 1355546.875
7870, 429115.96875, 1289023.875
7871, 432921.15625, 1298605.875
7872, 411295.375, 1365109.0
7873, 417087.78125, 1430154.875
7874, 441687.4375, 1341272.875
7875, 466189.4375, 1354179.25
7876, 418300.9375, 1462408.375
7877, 359198.625, 1328792.375
7878, 434012.09375, 1359252.875
7879, 429485.6875, 1240147.375
7880, 476638.375, 1308328.375
7881, 427096.75, 1284187.25
7882, 418171.21875, 1419238.875
7883, 435288.1875, 1399893.625
7884, 439988.15625, 1363266.375
7885, 486380.625, 1309720.375
7886, 399945.53125, 1365828.375
7887, 412581.34375, 1377288.625
7888, 422409.625, 1349964.0
7889, 384951.53125, 1310660.5
7890, 415278.75, 1277277.0
7891, 509446.59375, 1312653.875
7892, 443892.8125, 1321317.25
7893, 389509.40625, 1342745.5
7894, 436928.71875, 1510872.5
7895, 441104.5625, 1452711.25
7896, 451128.84375, 1331737.875
7897, 460703.65625, 1326607.25
7898, 490381.71875, 1351000.0
7899, 403846.21875, 1434116.875
7900, 408065.03125, 1397452.875
7901, 433148.15625, 1449938.25
7902, 416790.90625, 1333240.375
7903, 395787.53125, 1331284.0
7904, 453397.90625, 1338704.25
7905, 418927.21875, 1349182.0
7906, 382246.0625, 1361565.0
7907, 415274.75, 1384049.125
7908, 398222.3125, 1331762.75
7909, 400727.03125, 1369367.0
7910, 511523.625, 1281928.25
7911, 475578.15625, 1374875.25
7912, 389403.34375, 1353498.5
7913, 412517.375, 1396495.5
7914, 415297.0625, 1340395.75
7915, 430380.75, 1424723.0
7916, 464412.84375, 1360066.75
7917, 402925.8125, 1314241.625
7918, 419877.59375, 1344405.75
7919, 442063.75, 1363551.125
7920, 408083.59375, 1342781.0
7921, 409506.03125, 1353689.625
7922, 388158.78125, 1366700.875
7923, 393371.90625, 1364220.0
7924, 444053.90625, 1313052.125
7925, 435481.9375, 1267505.875
7926, 497874.28125, 1322464.5
7927, 405412.125, 1486863.75
7928, 399620.625, 1320073.5
7929, 465343.84375, 1417445.5
7930, 423438.09375, 1378112.0
7931, 396634.875, 1274859.75
7932, 538432.375, 1309721.125
7933, 389202.625, 1277861.375
7934, 426375.1875, 1320568.25
7935, 417458.25, 1376143.125
7936, 375359.375, 1272710.625
7937, 422377.78125, 1340910.5
7938, 541387.375, 1341261.875
7939, 444836.5625, 1405943.625
7940, 414073.75, 1258816.375
7941, 403126.75, 1274597.875
7942, 426171.40625, 1357169.75
7943, 390940.28125, 1299456.0
7944, 412676.03125, 1320975.5
7945, 399391.53125, 1318769.5
7946, 452659.0, 1306870.75
7947, 403698.46875, 1398759.25
7948, 404919.84375, 1471726.75
7949, 439462.28125, 1307299.375
7950, 410263.40625, 1302880.625
7951, 395931.71875, 1300753.875
7952, 415957.5, 1347421.625
7953, 447704.8125, 1314456.75
7954, 460307.9375, 1301258.125
7955, 450231.125, 1339061.0
7956, 407885.5625, 1319541.75
7957, 404187.1875, 1385818.25
7958, 410576.5, 1307111.875
7959, 448623.75, 1333251.75
7960, 430396.875, 1339459.25
7961, 449358.875, 1494358.125
7962, 572684.625, 1342399.25
7963, 401097.84375, 1313220.75
7964, 417613.90625, 1358749.875
7965, 473813.09375, 1361789.5
7966, 429064.03125, 1298944.625
7967, 429512.8125, 1299797.5
7968, 444515.875, 1403313.5
7969, 438635.46875, 1315486.25
7970, 396096.625, 1309771.875
7971, 440716.0625, 1359119.375
7972, 416242.84375, 1319363.0
7973, 402902.25, 1317433.375
7974, 433224.9375, 1297912.625
7975, 434306.625, 1373187.5
7976, 395025.875, 1312695.5
7977, 451979.46875, 1391731.75
7978, 411769.375, 1299130.875
7979, 436389.0625, 1343521.875
7980, 425161.1875, 1370052.375
7981, 420387.625, 1298008.375
7982, 411587.28125, 1379220.625
7983, 412455.09375, 1361137.375
7984, 421474.59375, 1387156.0
7985, 412239.0, 1440642.25
7986, 465502.125, 1287485.5
7987, 446267.8125, 1307509.25
7988, 492026.78125, 1342017.75
7989, 436137.84375, 1348954.125
7990, 395227.25, 1491188.625
7991, 411568.3125, 1344890.25
7992, 449576.28125, 1298255.0
7993, 444502.25, 1346764.75
7994, 413373.6875, 1306308.375
7995, 448211.53125, 1289674.25
7996, 441666.84375, 1282719.625
7997, 443292.6875, 1450171.125
7998, 431357.5625, 1332609.5
7999, 388896.5, 1343913.125
8000, 425747.78125, 1371384.0
8001, 418807.84375, 1303122.0
8002, 411971.53125, 1348105.75
8003, 381964.59375, 1302615.5
8004, 438301.125, 1279966.75
8005, 408830.96875, 1308964.75
8006, 402205.65625, 1328214.625
8007, 423149.75, 1348366.75
8008, 441201.75, 1282157.125
8009, 483818.65625, 1396103.875
8010, 403200.875, 1356226.25
8011, 387067.84375, 1304704.875
8012, 384759.03125, 1363660.375
8013, 447013.375, 1419562.375
8014, 433404.1875, 1442590.25
8015, 432048.4375, 1472145.0
8016, 395382.0, 1341578.75
8017, 400603.0625, 1331357.625
8018, 410671.09375, 1518175.75
8019, 414938.90625, 1324466.75
8020, 410095.8125, 1359814.875
8021, 437892.78125, 1405842.0
8022, 433637.65625, 1312671.375
8023, 404982.34375, 1360078.25
8024, 390662.65625, 1417443.375
8025, 436354.375, 1350899.125
8026, 445752.96875, 1247553.875
8027, 391694.875, 1342875.25
8028, 451783.40625, 1307158.875
8029, 410129.0625, 1326943.25
8030, 417147.71875, 1360146.75
8031, 405680.59375, 1349420.875
8032, 503592.6875, 1333780.25
8033, 402939.71875, 1297648.0
8034, 439916.9375, 1337861.625
8035, 376003.84375, 1255695.5
8036, 440893.15625, 1297829.0
8037, 427830.1875, 1242178.75
8038, 413319.0, 1285908.5
8039, 417556.34375, 1320273.25
8040, 478828.5625, 1413375.5
8041, 483709.65625, 1301476.375
8042, 384538.75, 1291495.5
8043, 405364.78125, 1242679.0
8044, 400888.5, 1286080.5
8045, 378842.75, 1292903.0
8046, 407880.0625, 1424485.5
8047, 439082.96875, 1367689.125
8048, 427546.0, 1347047.5
8049, 423201.6875, 1331676.875
8050, 412151.625, 1294096.625
8051, 375251.78125, 1381856.375
8052, 423605.125, 1330285.5
8053, 426860.78125, 1336406.25
8054, 409481.25, 1441969.25
8055, 477632.78125, 1399157.625
8056, 444958.4375, 1361751.375
8057, 418713.25, 1306648.5
8058, 395545.34375, 1397084.625
8059, 385993.34375, 1404832.25
8060, 376696.8125, 1259038.875
8061, 430198.5, 1324810.25
8062, 460086.125, 1435255.0
8063, 471486.03125, 1295473.875
8064, 453721.59375, 1273544.375
8065, 418044.28125, 1352936.0
8066, 398638.5625, 1287765.25
8067, 434700.21875, 1269337.125
8068, 436051.875, 1296881.5
8069, 400720.71875, 1310517.75
8070, 419395.15625, 1490955.125
8071, 397893.25, 1357046.375
8072, 406621.46875, 1359612.125
8073, 426347.46875, 1393546.5
8074, 407211.25, 1318198.375
8075, 411626.875, 1264196.25
8076, 400702.34375, 1379200.75
8077, 405180.96875, 1347559.875
8078, 405784.34375, 1339654.5
8079, 409283.0625, 1293450.875
8080, 534966.5625, 1402936.625
8081, 416612.84375, 1313967.375
8082, 433666.4375, 1355556.875
8083, 407563.9375, 1364645.25
8084, 419715.625, 1350990.625
8085, 379037.40625, 1430318.5
8086, 417981.96875, 1345666.75
8087, 447918.53125, 1403229.0
8088, 472449.25, 1345719.0
8089, 416109.5, 1434150.375
8090, 419771.78125, 1342020.25
8091, 410756.71875, 1423751.125
8092, 435161.625, 1363457.375
8093, 489598.9375, 1298325.5
8094, 462782.96875, 1279218.625
8095, 387747.21875, 1372427.125
8096, 419112.28125, 1365094.0
8097, 421966.84375, 1319518.75
8098, 409592.25, 1334691.0
8099, 410174.03125, 1303827.875
8100, 430785.625, 1274612.75
8101, 432396.4375, 1346731.625
8102, 407595.8125, 1387810.75
8103, 419306.65625, 1250232.125
8104, 396795.5, 1304026.0
8105, 457010.90625, 1351790.625
8106, 507061.84375, 1316279.125
8107, 539464.5, 1278816.625
8108, 385189.71875, 1306205.0
8109, 396206.96875, 1316628.125
8110, 451832.5625, 1313706.5
8111, 423151.71875, 1284658.875
8112, 408936.03125, 1378099.125
8113, 428867.0625, 1322874.5
8114, 392567.25, 1288498.0
8115, 412331.53125, 1445721.875
8116, 421531.5625, 1395289.75
8117, 420589.53125, 1273587.375
8118, 392881.5625, 1315821.5
8119, 372894.4375, 1288524.875
8120, 415285.28125, 1434868.375
8121, 408710.34375, 1297676.875
8122, 419026.25, 1364815.125
8123, 425646.40625, 1289230.0
8124, 443599.625, 1229714.25
8125, 389594.34375, 1317005.375
8126, 425874.46875, 1313254.125
8127, 406247.96875, 1383190.0
8128, 453202.65625, 1441017.625
8129, 450556.625, 1308972.5
8130, 396214.8125, 1270922.25
8131, 381007.09375, 1322967.375
8132, 414426.6875, 1314502.125
8133, 398742.4375, 1302599.375
8134, 435584.5625, 1288567.0
8135, 437345.53125, 1290458.125
8136, 389162.71875, 1386091.625
8137, 452640.3125, 1252734.125
8138, 413411.6875, 1320350.125
8139, 400882.0625, 1340648.125
8140, 423632.375, 1262803.875
8141, 411259.8125, 1294819.625
8142, 412049.78125, 1437364.625
8143, 418841.3125, 1437797.875
8144, 510604.15625, 1433911.375
8145, 425944.59375, 1520209.75
8146, 393492.90625, 1396332.5
8147, 451750.375, 1331446.25
8148, 402458.90625, 1350800.75
8149, 411282.125, 1289749.125
8150, 430743.25, 1295494.5
8151, 415323.53125, 1337986.375
8152, 408021.25, 1304452.25
8153, 473547.375, 1365861.625
8154, 397672.65625, 1321945.875
8155, 407525.1875, 1373069.125
8156, 446102.5, 1410769.625
8157, 435198.15625, 1396256.5
8158, 505103.1875, 1521087.125
8159, 411388.65625, 1372318.125
8160, 399430.75, 1339996.5
8161, 409458.4375, 1400899.0
8162, 373722.875, 1355262.75
8163, 416917.9375, 1377252.625
8164, 568084.75, 1314633.375
8165, 405900.3125, 1330231.0
8166, 379357.3125, 1362482.375
8167, 475378.125, 1380366.0
8168, 402517.6875, 1345550.0
8169, 400371.8125, 1373417.375
8170, 404914.9375, 1341076.25
8171, 380068.71875, 1278855.375
8172, 412302.5, 1287907.375
8173, 475238.875, 1377917.75
8174, 424247.84375, 1342167.125
8175, 416257.46875, 1342516.625
8176, 405555.75, 1310089.375
8177, 419342.03125, 1373226.875
8178, 402270.0625, 1438579.125
8179, 416466.125, 1303280.125
8180, 408772.75, 1270806.75
8181, 465131.625, 1303907.375
8182, 442785.34375, 1308420.625
8183, 414986.21875, 1357177.75
8184, 442585.25, 1363514.875
8185, 472123.9375, 1393980.25
8186, 425362.375, 1329682.875
8187, 426580.6875, 1311093.75
8188, 373362.34375, 1410189.0
8189, 396851.6875, 1324951.875
8190, 418310.09375, 1360325.875
8191, 426895.34375, 1378770.25
8192, 485631.59375, 1349311.0
8193, 410961.65625, 1359673.625
8194, 441126.1875, 1296138.25
8195, 442769.15625, 1248170.625
8196, 418673.375, 1341455.375
8197, 391465.15625, 1314115.5
8198, 415293.6875, 1258856.5
8199, 404283.125, 1377081.25
8200, 393134.28125, 1256077.0
8201, 389064.25, 1345575.5
8202, 389335.625, 1314931.625
8203, 412189.125, 1356521.25
8204, 406331.3125, 1325954.75
8205, 391382.5625, 1353837.375
8206, 437716.96875, 1384906.75
8207, 422346.625, 1279333.625
8208, 404277.5, 1406411.875
8209, 408927.96875, 1382409.25
8210, 437252.59375, 1307725.5
8211, 433259.78125, 1404480.125
8212, 440132.09375, 1299731.625
8213, 400216.84375, 1311918.5
8214, 488546.03125, 1340460.625
8215, 382820.90625, 1318164.875
8216, 417544.65625, 1272021.125
8217, 406504.4375, 1329734.25
8218, 445207.6875, 1329536.5
8219, 404857.53125, 1370096.0
8220, 371425.53125, 1489348.375
8221, 435863.28125, 1350043.375
8222, 408686.9375, 1335179.875
8223, 471975.46875, 1312805.0
8224, 439477.53125, 1314644.75
8225, 426340.625, 1369075.75
8226, 412653.34375, 1430133.25
8227, 456895.90625, 1373529.25
8228, 407218.90625, 1305526.375
8229, 407064.75, 1390029.75
8230, 387684.875, 1307909.625
8231, 426373.15625, 1344985.0
8232, 383669.625, 1287483.25
8233, 431994.1875, 1532067.625
8234, 408566.53125, 1380300.375
8235, 441142.03125, 1527422.5
8236, 424633.15625, 1375261.75
8237, 424959.375, 1452907.25
8238, 376471.59375, 1313011.125
8239, 427067.34375, 1400837.625
8240, 401318.53125, 1328946.5
8241, 398580.59375, 1312851.375
8242, 426109.46875, 1381959.0
8243, 418094.34375, 1310202.0
8244, 440646.25, 1264362.125
8245, 433877.21875, 1423376.125
8246, 442377.84375, 1287050.0
8247, 401455.15625, 1445993.75
8248, 393550.21875, 1446715.375
8249, 476428.96875, 1299854.125
8250, 432953.375, 1304596.375
8251, 404149.15625, 1311330.0
8252, 406757.78125, 1327363.25
8253, 433098.21875, 1255270.5
8254, 438666.46875, 1311858.0
8255, 434625.15625, 1339725.125
8256, 426657.25, 1356505.75
8257, 448732.125, 1263664.625
8258, 417553.375, 1374011.5
8259, 409655.6875, 1336487.625
8260, 394925.65625, 1304023.125
8261, 420798.78125, 1299655.0
8262, 428073.90625, 1352741.875
8263, 439183.65625, 1389445.625
8264, 431244.09375, 1239435.125
8265, 395108.6875, 1318840.375
8266, 408149.71875, 1472677.625
8267, 439811.875, 1341848.375
8268, 434096.625, 1270351.375
8269, 416408.78125, 1267529.375
8270, 439634.90625, 1285560.625
8271, 418779.5625, 1404085.0
8272, 398978.90625, 1343838.875
8273, 410408.3125, 1409012.5
8274, 433692.90625, 1355165.0
8275, 447835.1875, 1392137.625
8276, 382350.34375, 1319430.5
8277, 419185.5625, 1436206.875
8278, 419797.3125, 1354924.25
8279, 412266.59375, 1316518.75
8280, 385751.5625, 1323660.5
8281, 417016.1875, 1296159.875
8282, 436344.75, 1336858.125
8283, 405880.375, 1350735.375
8284, 395977.875, 1238065.5
8285, 425634.9375, 1378259.625
8286, 374003.75, 1355181.75
8287, 442660.75, 1334787.5
8288, 418034.0625, 1331158.125
8289, 437537.6875, 1299285.875
8290, 411579.46875, 1281551.875
8291, 393706.9375, 1299979.5
8292, 425845.53125, 1336828.75
8293, 367797.625, 1291694.5
8294, 410972.8125, 1272074.75
8295, 401694.375, 1303561.875
8296, 394490.59375, 1309209.625
8297, 404470.75, 1343897.0
8298, 407842.65625, 1405500.75
8299, 405924.25, 1319383.375
8300, 374727.21875, 1321771.0
8301, 408556.15625, 1299503.625
8302, 401571.625, 1344464.875
8303, 433747.78125, 1334342.25
8304, 417082.1875, 1327440.875
8305, 382966.21875, 1397257.0
8306, 388369.59375, 1287143.375
8307, 436761.625, 1311829.125
8308, 409201.90625, 1278854.75
8309, 413250.5, 1306437.875
8310, 409035.9375, 1306811.5
8311, 411516.96875, 1266868.875
8312, 408511.28125, 1370137.25
8313, 409158.1875, 1315910.0
8314, 397731.40625, 1222463.375
8315, 434438.5625, 1247977.0
8316, 425050.25, 1349752.75
8317, 386659.96875, 1373360.625
8318, 435933.6875, 1287141.0
8319, 445299.25, 1374504.75
8320, 405708.0625, 1363101.25
8321, 419553.96875, 1345902.5
8322, 437520.9375, 1284680.625
8323, 415892.25, 1278892.0
8324, 436864.875, 1367641.375
8325, 431970.15625, 1366210.125
8326, 413181.625, 1348473.5
8327, 401851.75, 1368949.375
8328, 490053.78125, 1322206.75
8329, 401511.71875, 1393899.25
8330, 458973.15625, 1419357.625
8331, 410073.78125, 1296481.625
8332, 398824.375, 1303721.625
8333, 439325.125, 1215140.0
8334, 420762.40625, 1305624.25
8335, 406440.3125, 1330479.375
8336, 464711.375, 1292939.375
8337, 417623.9375, 1284760.0
8338, 401411.0625, 1346423.75
8339, 423998.59375, 1338232.75
8340, 429709.96875, 1312460.0
8341, 419745.625, 1318884.125
8342, 407957.125, 1303344.0
8343, 423328.375, 1370704.75
8344, 424730.875, 1444643.625
8345, 401935.75, 1327851.5
8346, 432191.46875, 1345051.75
8347, 401891.59375, 1309231.375
8348, 433661.84375, 1302080.75
8349, 417151.65625, 1327648.125
8350, 402937.5, 1324374.625
8351, 381374.46875, 1312785.125
8352, 417774.25, 1325540.375
8353, 418313.75, 1280916.25
8354, 386031.96875, 1325442.25
8355, 401437.75, 1323396.125
8356, 406850.4375, 1422470.625
8357, 421169.78125, 1258630.375
8358, 412702.84375, 1333496.0
8359, 440349.125, 1378297.375
8360, 465523.375, 1374204.625
8361, 432707.1875, 1304007.625
8362, 372422.8125, 1280192.75
8363, 408746.59375, 1344618.375
8364, 423229.0, 1287137.625
8365, 406203.0, 1216594.375
8366, 449504.125, 1331626.75
8367, 386150.34375, 1254781.0
8368, 423937.5, 1391729.875
8369, 395918.03125, 1324310.125
8370, 420059.5, 1270668.75
8371, 432898.65625, 1337597.25
8372, 391118.40625, 1309684.0
8373, 467466.0625, 1360258.25
8374, 416159.84375, 1315721.5
8375, 426090.4375, 1401385.75
8376, 419545.3125, 1366099.125
8377, 450284.125, 1303500.75
8378, 408649.5625, 1285175.875
8379, 416112.3125, 1383469.625
8380, 415765.8125, 1343466.625
8381, 384225.09375, 1319210.0
8382, 464093.03125, 1274656.625
8383, 430659.59375, 1314838.25
8384, 424288.4375, 1328994.5
8385, 392063.3125, 1359171.5
8386, 404680.3125, 1383314.0
8387, 425781.65625, 1297355.125
8388, 468477.59375, 1362844.375
8389, 391653.21875, 1266476.625
8390, 415141.125, 1353921.75
8391, 405354.625, 1318163.625
8392, 418874.90625, 1317790.625
8393, 445273.1875, 1363182.25
8394, 463865.21875, 1275108.25
8395, 383020.125, 1286962.375
8396, 389727.96875, 1307654.0
8397, 409655.6875, 1363837.0
8398, 447925.125, 1281545.875
8399, 444531.53125, 1355040.875
8400, 457218.78125, 1326914.25
8401, 442578.40625, 1322991.125
8402, 402588.5625, 1387647.5
8403, 409842.5625, 1326455.25
8404, 389149.78125, 1339586.0
8405, 371585.90625, 1350103.625
8406, 436222.9375, 1324588.625
8407, 434459.375, 1374973.375
8408, 419260.5, 1262823.625
8409, 444156.84375, 1410984.75
8410, 395221.34375, 1256283.25
8411, 488718.71875, 1324239.5
8412, 383084.40625, 1335171.375
8413, 449593.8125, 1400519.5
8414, 390193.71875, 1319476.5
8415, 426191.625, 1318481.25
8416, 402749.875, 1282117.5
8417, 430980.625, 1474709.125
8418, 378498.34375, 1335795.75
8419, 411448.90625, 1342071.0
8420, 381025.34375, 1422076.75
8421, 404718.5625, 1324840.5
8422, 397077.75, 1369309.625
8423, 429439.5, 1358765.625
8424, 418126.25, 1311665.125
8425, 422323.90625, 1342329.25
8426, 429628.25, 1355786.0
8427, 419395.9375, 1357931.0
8428, 398274.3125, 1312327.25
8429, 385394.375, 1274350.75
8430, 412731.03125, 1393341.125
8431, 389893.125, 1311575.25
8432, 435628.65625, 1262180.75
8433, 451763.375, 1435399.875
8434, 405958.9375, 1336889.25
8435, 434304.25, 1295473.375
8436, 430469.40625, 1266779.875
8437, 423339.59375, 1326045.375
8438, 378215.03125, 1296911.375
8439, 445550.28125, 1407433.5
8440, 426269.40625, 1387378.5
8441, 393956.65625, 1335891.125
8442, 428285.03125, 1333408.75
8443, 450959.09375, 1298267.375
8444, 444659.0625, 1394744.5
8445, 389031.40625, 1391109.25
8446, 706615.875, 1473983.625
8447, 390585.46875, 1420171.375
8448, 377227.375, 1321614.875
8449, 438948.5625, 1313996.75
8450, 436933.625, 1351392.25
8451, 456389.96875, 1365215.5
8452, 509652.75, 1261601.875
8453, 464434.78125, 1376340.5
8454, 456097.875, 1379591.125
8455, 453141.5, 1396719.75
8456, 423307.90625, 1286426.75
8457, 446974.6875, 1201512.5
8458, 392479.375, 1270035.5
8459, 427954.1875, 1229400.25
8460, 406617.96875, 1398384.0
8461, 413964.40625, 1444417.75
8462, 407777.21875, 1331667.5
8463, 389028.125, 1343008.875
8464, 435354.5625, 1300837.5
8465, 433861.90625, 1284313.0
8466, 477742.59375, 1384684.375
8467, 436587.15625, 1329418.375
8468, 429605.21875, 1390986.5
8469, 402335.59375, 1320699.875
8470, 401668.78125, 1330929.875
8471, 404355.5, 1346169.125
8472, 429641.21875, 1347376.125
8473, 497468.46875, 1258656.75
8474, 404953.90625, 1313173.75
8475, 371640.09375, 1371181.5
8476, 399931.1875, 1303624.875
8477, 399040.90625, 1457226.25
8478, 423154.3125, 1326260.625
8479, 406842.90625, 1401080.375
8480, 453527.4375, 1343294.375
8481, 429545.375, 1460590.5
8482, 438781.46875, 1405081.375
8483, 410777.4375, 1382321.375
8484, 401177.03125, 1341190.875
8485, 502240.9375, 1320797.75
8486, 418215.65625, 1293693.125
8487, 450819.5625, 1233068.5
8488, 395498.34375, 1295101.125
8489, 425690.625, 1327520.5
8490, 401918.0625, 1414498.125
8491, 401273.96875, 1317120.875
8492, 417405.5625, 1315044.375
8493, 471569.21875, 1414176.75
8494, 392207.71875, 1409467.5
8495, 393899.53125, 1304529.375
8496, 424061.46875, 1230435.75
8497, 398795.9375, 1407660.25
8498, 404828.5625, 1371646.5
8499, 422005.9375, 1333592.75
8500, 444710.15625, 1442267.375
8501, 433083.84375, 1281348.0
8502, 450178.53125, 1232277.125
8503, 396222.5, 1335649.375
8504, 448438.90625, 1486386.875
8505, 379815.46875, 1365972.75
8506, 436313.25, 1292165.125
8507, 391038.40625, 1275803.125
8508, 407001.4375, 1348107.75
8509, 437755.9375, 1341283.625
8510, 442319.28125, 1317399.75
8511, 386662.0625, 1346666.875
8512, 401268.375, 1324744.75
8513, 412791.53125, 1341721.5
8514, 411009.0, 1360959.625
8515, 444891.75, 1303182.25
8516, 415840.59375, 1336210.25
8517, 450430.0625, 1317215.375
8518, 431643.96875, 1354531.5
8519, 402911.875, 1387743.25
8520, 422346.375, 1416345.875
8521, 442956.4375, 1248535.0
8522, 434810.78125, 1302056.25
8523, 429508.96875, 1432601.375
8524, 425842.4375, 1322583.125
8525, 386323.875, 1358628.125
8526, 379183.71875, 1388564.625
8527, 380591.75, 1303026.25
8528, 393891.25, 1308593.5
8529, 465054.625, 1331597.625
8530, 441896.53125, 1351887.125
8531, 417306.5, 1378588.375
8532, 370967.46875, 1256667.375
8533, 371264.3125, 1335665.125
8534, 401810.03125, 1320272.75
8535, 453244.96875, 1335034.5
8536, 432565.625, 1313338.125
8537, 494465.6875, 1460063.875
8538, 409421.46875, 1299977.75
8539, 398645.28125, 1339752.25
8540, 404409.375, 1309343.5
8541, 426218.1875, 1344544.375
8542, 401707.28125, 1309701.75
8543, 456215.8125, 1391967.5
8544, 420536.28125, 1345658.25
8545, 381383.0625, 1337977.875
8546, 436578.40625, 1406922.75
8547, 888446.1875, 1289335.5
8548, 417309.59375, 1342442.0
8549, 424255.9375, 1416287.25
8550, 381659.375, 1271372.875
8551, 518139.65625, 1324972.25
8552, 434922.625, 1424113.625
8553, 397888.59375, 1316750.375
8554, 457060.5, 1352484.875
8555, 377935.09375, 1378301.625
8556, 416477.53125, 1306268.875
8557, 429111.34375, 1273671.625
8558, 450793.59375, 1307732.375
8559, 440523.46875, 1327263.625
8560, 447278.03125, 1278524.25
8561, 404874.34375, 1287147.75
8562, 435333.25, 1327103.0
8563, 439703.9375, 1291693.125
8564, 418074.3125, 1319154.875
8565, 426513.28125, 1297952.125
8566, 407928.28125, 1298953.5
8567, 462082.21875, 1273150.25
8568, 425870.3125, 1372666.875
8569, 406590.09375, 1436575.5
8570, 423620.1875, 1373530.875
8571, 447968.0625, 1303358.125
8572, 445116.8125, 1285433.875
8573, 428352.28125, 1290717.5
8574, 417889.90625, 1338208.25
8575, 399394.15625, 1320621.625
8576, 398499.28125, 1306089.25
8577, 404174.34375, 1444865.0
8578, 411953.90625, 1265008.75
8579, 406167.25, 1368129.125
